,Timestamp,F_score,Accuracy,loss,batch_size,learning_rate,Training_DATASET,Continue_with_last_saved_model
59,2020-10-28 16:28:11.241788,0.7972288429285206,0.7840843101408753,269.62314,400,0.001,OPPORTUNITY - 18 classes,True
60,2020-10-28 16:28:37.740479,0.6398362753595448,0.6018066458759006,269.82227,400,0.001,OPPORTUNITY - 18 classes,True
61,2020-10-28 16:29:04.372413,0.7873726860376561,0.7779761264652113,266.77924,400,0.001,OPPORTUNITY - 18 classes,True
62,2020-10-28 16:29:31.026954,0.6717980553429741,0.6395311323798258,270.16608,400,0.001,OPPORTUNITY - 18 classes,True
63,2020-10-28 16:29:57.169811,0.7884874352022051,0.776599634369287,264.79102,400,0.001,OPPORTUNITY - 18 classes,True
64,2020-10-28 16:30:23.033373,0.775391982206012,0.7641466824389719,267.04358,400,0.001,OPPORTUNITY - 18 classes,True
65,2020-10-28 16:30:49.652759,0.7981820953853516,0.7879341864716636,266.93887,400,0.001,OPPORTUNITY - 18 classes,True
66,2020-10-28 16:31:15.720627,0.7357487589130314,0.7109366598558985,267.18286,400,0.001,OPPORTUNITY - 18 classes,True
67,2020-10-28 16:31:42.003895,0.7966026767500889,0.791525970534466,265.38153,400,0.001,OPPORTUNITY - 18 classes,True
68,2020-10-28 16:32:08.278526,0.717350222067117,0.6879879556941607,269.8423,400,0.001,OPPORTUNITY - 18 classes,True
69,2020-10-28 16:32:35.157194,0.7901236634010033,0.784127325518873,264.15115,400,0.001,OPPORTUNITY - 18 classes,True
70,2020-10-28 16:33:01.156398,0.7152859343727583,0.6957307237337348,263.00385,400,0.001,OPPORTUNITY - 18 classes,True
71,2020-10-28 16:33:26.206672,0.8207985804986595,0.8223895042477686,261.40625,400,0.001,OPPORTUNITY - 18 classes,True
72,2020-10-28 16:33:53.039886,0.6815101517102143,0.6639423593934831,261.23145,400,0.001,OPPORTUNITY - 18 classes,True
73,2020-10-28 16:34:18.470275,0.816695073697243,0.8179589203140123,260.49545,400,0.001,OPPORTUNITY - 18 classes,True
74,2020-10-28 16:34:43.906921,0.678911406930225,0.6613184213356275,262.6567,400,0.001,OPPORTUNITY - 18 classes,True
75,2020-10-28 16:35:10.346217,0.8118523634696969,0.8102591676524358,260.7547,400,0.001,OPPORTUNITY - 18 classes,True
76,2020-10-28 16:35:35.954401,0.7261299022455379,0.7117109366598559,262.50946,400,0.001,OPPORTUNITY - 18 classes,True
77,2020-10-28 16:36:02.174856,0.8131051696987962,0.8112915367243789,260.0376,400,0.001,OPPORTUNITY - 18 classes,True
78,2020-10-28 16:36:28.890958,0.7953066615622842,0.7912248628884826,260.3066,400,0.001,OPPORTUNITY - 18 classes,True
79,2020-10-28 16:36:54.457913,0.8200976422679105,0.8166039359070868,261.42004,400,0.001,OPPORTUNITY - 18 classes,True
80,2020-10-28 16:37:20.779879,0.7935714633416308,0.7886869555866222,261.60852,400,0.001,OPPORTUNITY - 18 classes,True
81,2020-10-28 16:37:46.861052,0.8182199313021283,0.8102806753414346,263.50195,400,0.001,OPPORTUNITY - 18 classes,True
82,2020-10-28 16:38:13.027119,0.7155374973301257,0.6902032476610388,265.1235,400,0.001,OPPORTUNITY - 18 classes,True
83,2020-10-28 16:38:38.714980,0.8116971728096244,0.8040434455317776,267.9204,400,0.001,OPPORTUNITY - 18 classes,True
84,2020-10-28 16:39:04.506468,0.6182738057828641,0.5906226475965157,266.74396,400,0.001,OPPORTUNITY - 18 classes,True
85,2020-10-28 16:39:30.815883,0.819893231362943,0.8216582428218088,271.3535,400,0.001,OPPORTUNITY - 18 classes,True
86,2020-10-28 16:39:56.661166,0.3576354763525634,0.37397569631143135,273.6432,400,0.001,OPPORTUNITY - 18 classes,True
87,2020-10-28 16:40:22.832775,0.7463443869718932,0.7288095494139155,273.7894,400,0.001,OPPORTUNITY - 18 classes,True
88,2020-10-28 16:40:48.207944,0.5148320363971423,0.4823099257984729,275.84763,400,0.001,OPPORTUNITY - 18 classes,True
89,2020-10-28 16:41:14.477142,0.6907526173471402,0.6744166039359071,267.13147,400,0.001,OPPORTUNITY - 18 classes,True
90,2020-10-28 16:41:39.736555,0.7488688778482822,0.7323153027207226,267.84326,400,0.001,OPPORTUNITY - 18 classes,True
91,2020-10-28 16:42:05.925505,0.6818392372821359,0.6533390687170664,270.7481,400,0.001,OPPORTUNITY - 18 classes,True
92,2020-10-28 16:42:31.585494,0.7145940296832589,0.6841380793633725,281.40717,400,0.001,OPPORTUNITY - 18 classes,True
93,2020-10-28 16:42:57.802854,0.5131135779029015,0.46919023550919453,284.4775,400,0.001,OPPORTUNITY - 18 classes,True
94,2020-10-28 16:43:24.062942,0.6629084356459161,0.6242606731906657,284.33832,400,0.001,OPPORTUNITY - 18 classes,True
95,2020-10-28 16:43:49.474220,0.7263352770898407,0.7092160447359931,273.98816,400,0.001,OPPORTUNITY - 18 classes,True
96,2020-10-28 16:44:15.163368,0.7279893890733742,0.7046133992902462,269.3392,400,0.001,OPPORTUNITY - 18 classes,True
97,2020-10-28 16:44:40.551782,0.766347063321897,0.7505968383697171,266.58148,400,0.001,OPPORTUNITY - 18 classes,True
98,2020-10-28 16:45:06.908178,0.7272044868138888,0.7105710291429186,265.0536,400,0.001,OPPORTUNITY - 18 classes,True
99,2020-10-28 16:45:33.113521,0.7451110758734844,0.733562748682654,261.4649,400,0.001,OPPORTUNITY - 18 classes,True
100,2020-10-28 16:45:59.296624,0.7813672811928891,0.7746854500483923,259.89764,400,0.001,OPPORTUNITY - 18 classes,True
101,2020-10-28 16:46:25.341051,0.797432667380761,0.7925368319174104,259.73083,400,0.001,OPPORTUNITY - 18 classes,True
102,2020-10-28 16:46:51.493252,0.7800379190416141,0.7736315732874502,259.40817,400,0.001,OPPORTUNITY - 18 classes,True
103,2020-10-28 16:47:17.293567,0.810954237965995,0.8065813528336381,260.0554,400,0.001,OPPORTUNITY - 18 classes,True
104,2020-10-28 16:47:43.257732,0.7574264397294068,0.7489192386278094,261.98267,400,0.001,OPPORTUNITY - 18 classes,True
105,2020-10-28 16:48:08.750823,0.807592795236184,0.8038498763307883,265.97986,400,0.001,OPPORTUNITY - 18 classes,True
106,2020-10-28 16:48:34.419117,0.6722288564242956,0.6563286374879019,264.21976,400,0.001,OPPORTUNITY - 18 classes,True
107,2020-10-28 16:49:00.604689,0.8030378837403005,0.7878481557156684,266.41833,400,0.001,OPPORTUNITY - 18 classes,True
108,2020-10-28 16:49:26.737496,0.742708071159494,0.7280782879879557,264.6398,400,0.001,OPPORTUNITY - 18 classes,True
109,2020-10-28 16:49:52.702850,0.8035112572664819,0.7927949241853963,263.88528,400,0.001,OPPORTUNITY - 18 classes,True
110,2020-10-28 16:50:19.039628,0.7581715468756683,0.748144961823852,260.7727,400,0.001,OPPORTUNITY - 18 classes,True
111,2020-10-28 16:50:45.018418,0.8135437824330284,0.8105602752984192,258.94904,400,0.001,OPPORTUNITY - 18 classes,True
112,2020-10-28 16:51:11.366568,0.7931901572507278,0.7899989246155501,257.98022,400,0.001,OPPORTUNITY - 18 classes,True
113,2020-10-28 16:51:37.503557,0.8257804899374894,0.8250994730616196,257.80057,400,0.001,OPPORTUNITY - 18 classes,True
114,2020-10-28 16:52:03.883660,0.7887124496722142,0.7842778793418648,258.63843,400,0.001,OPPORTUNITY - 18 classes,True
115,2020-10-28 16:52:29.617927,0.8276900241448727,0.8227121195827508,260.46317,400,0.001,OPPORTUNITY - 18 classes,True
116,2020-10-28 16:52:54.707917,0.7313212737075316,0.7161845359716098,264.40088,400,0.001,OPPORTUNITY - 18 classes,True
117,2020-10-28 16:53:20.563386,0.795695455407867,0.7817184643510054,267.11765,400,0.001,OPPORTUNITY - 18 classes,True
118,2020-10-28 16:53:46.065036,0.7432772964972411,0.7304011183998279,264.34253,400,0.001,OPPORTUNITY - 18 classes,True
119,2020-10-28 16:54:12.303724,0.7842634357168696,0.7713947736315733,263.8815,400,0.001,OPPORTUNITY - 18 classes,True
0,2020-10-28 17:12:17.905482,0.7955480989539215,0.7912678782664803,261.78046,400,0.001,OPPORTUNITY - 18 classes,True
1,2020-10-28 17:12:42.923390,0.7837802789741486,0.7744703731584042,260.12018,400,0.001,OPPORTUNITY - 18 classes,True
2,2020-10-28 17:13:08.341214,0.8318081343134106,0.8348209484890848,260.5941,400,0.001,OPPORTUNITY - 18 classes,True
3,2020-10-28 17:13:32.705916,0.5807944186671091,0.5528121303365954,266.83594,400,0.001,OPPORTUNITY - 18 classes,True
4,2020-10-28 17:13:58.149949,0.7744753233201275,0.7641466824389719,262.27332,400,0.001,OPPORTUNITY - 18 classes,True
5,2020-10-28 17:14:24.109067,0.7261060106500301,0.7050650607592214,262.22855,400,0.001,OPPORTUNITY - 18 classes,True
6,2020-10-28 17:14:49.462736,0.8140088793848005,0.8115711366813636,260.2378,400,0.001,OPPORTUNITY - 18 classes,True
7,2020-10-28 17:15:15.052910,0.7337887545513003,0.7140767824497257,260.4726,400,0.001,OPPORTUNITY - 18 classes,True
8,2020-10-28 17:15:40.944700,0.8160156116978532,0.8120658135283364,260.47278,400,0.001,OPPORTUNITY - 18 classes,True
9,2020-10-28 17:16:06.491594,0.796260820107559,0.7846435100548446,260.17395,400,0.001,OPPORTUNITY - 18 classes,True
10,2020-10-28 17:16:31.846926,0.7674612577019754,0.7538444994085386,262.48343,400,0.001,OPPORTUNITY - 18 classes,True
11,2020-10-28 17:16:57.565357,0.8247022069708824,0.8163888590170986,264.2754,400,0.001,OPPORTUNITY - 18 classes,True
12,2020-10-28 17:17:23.574691,0.626292363704041,0.5990751693730508,266.5815,400,0.001,OPPORTUNITY - 18 classes,True
13,2020-10-28 17:17:49.766340,0.8189420648732265,0.8103021830304333,265.69,400,0.001,OPPORTUNITY - 18 classes,True
14,2020-10-28 17:18:15.734188,0.6804353399384917,0.6585439294547801,264.0401,400,0.001,OPPORTUNITY - 18 classes,True
15,2020-10-28 17:18:41.326280,0.8173614294832522,0.8089256909345091,260.49655,400,0.001,OPPORTUNITY - 18 classes,True
16,2020-10-28 17:19:07.023046,0.7604754472971631,0.7491343155177976,258.4244,400,0.001,OPPORTUNITY - 18 classes,True
17,2020-10-28 17:19:32.961446,0.8344840164673971,0.8272072265835037,261.57074,400,0.001,OPPORTUNITY - 18 classes,True
18,2020-10-28 17:19:59.191208,0.7346984564698185,0.7213893967093236,258.58478,400,0.001,OPPORTUNITY - 18 classes,True
19,2020-10-28 17:20:25.197317,0.8324658201337352,0.8267555651145284,258.6147,400,0.001,OPPORTUNITY - 18 classes,True
20,2020-10-28 17:20:51.867134,0.779622788450915,0.7683191741047425,256.20755,400,0.001,OPPORTUNITY - 18 classes,True
21,2020-10-28 17:21:18.030767,0.8504873911226225,0.8456823314334875,257.34494,400,0.001,OPPORTUNITY - 18 classes,True
22,2020-10-28 17:21:44.272834,0.7322349798683427,0.707581460372083,262.47702,400,0.001,OPPORTUNITY - 18 classes,True
23,2020-10-28 17:22:10.598301,0.8250388705805618,0.8173136896440477,261.9457,400,0.001,OPPORTUNITY - 18 classes,True
24,2020-10-28 17:22:36.826693,0.6943910959009242,0.6420260243036886,270.47437,400,0.001,OPPORTUNITY - 18 classes,True
25,2020-10-28 17:23:02.166381,0.8189927313957498,0.8071190450586084,269.19846,400,0.001,OPPORTUNITY - 18 classes,True
26,2020-10-28 17:23:27.979971,0.659511025309737,0.6301967953543391,267.03903,400,0.001,OPPORTUNITY - 18 classes,True
27,2020-10-28 17:23:54.180955,0.8111742603958119,0.7980643079901064,264.65152,400,0.001,OPPORTUNITY - 18 classes,True
28,2020-10-28 17:24:20.487297,0.6266143263014561,0.5962146467362082,268.71167,400,0.001,OPPORTUNITY - 18 classes,True
29,2020-10-28 17:24:46.323128,0.8052798384791491,0.7875900634476826,270.1804,400,0.001,OPPORTUNITY - 18 classes,True
30,2020-10-28 17:25:12.613388,0.6065818885819315,0.5702548661146359,269.96768,400,0.001,OPPORTUNITY - 18 classes,True
31,2020-10-28 17:25:38.547341,0.7790035022260499,0.753909022475535,275.09323,400,0.001,OPPORTUNITY - 18 classes,True
32,2020-10-28 17:26:05.022039,0.6828988119441985,0.653145499516077,269.77313,400,0.001,OPPORTUNITY - 18 classes,True
33,2020-10-28 17:26:31.419090,0.814937891511327,0.7965157543821917,264.28494,400,0.001,OPPORTUNITY - 18 classes,True
34,2020-10-28 17:26:57.843130,0.7647123283944834,0.744854285407033,265.17365,400,0.001,OPPORTUNITY - 18 classes,True
35,2020-10-28 17:27:23.667701,0.7260367746490742,0.6900311861490482,261.24274,400,0.001,OPPORTUNITY - 18 classes,True
36,2020-10-28 17:27:50.262412,0.8229693162285144,0.812345413485321,260.0873,400,0.001,OPPORTUNITY - 18 classes,True
37,2020-10-28 17:28:15.529650,0.7608354324584204,0.7350897946015701,255.68892,400,0.001,OPPORTUNITY - 18 classes,True
38,2020-10-28 17:28:42.413308,0.8163313046266354,0.8037853532637919,254.0976,400,0.001,OPPORTUNITY - 18 classes,True
39,2020-10-28 17:29:08.382282,0.8032645847528945,0.7772018496612539,257.65598,400,0.001,OPPORTUNITY - 18 classes,True
40,2020-10-28 17:29:34.457639,0.7689238490173746,0.7511775459726853,261.05103,400,0.001,OPPORTUNITY - 18 classes,True
41,2020-10-28 17:30:01.110238,0.8228935615705298,0.8121948596623293,258.47433,400,0.001,OPPORTUNITY - 18 classes,True
42,2020-10-28 17:30:27.275879,0.7736184156038106,0.7517367458866545,257.50018,400,0.001,OPPORTUNITY - 18 classes,True
43,2020-10-28 17:30:53.356992,0.8204939079644753,0.8048822454027315,256.2857,400,0.001,OPPORTUNITY - 18 classes,True
44,2020-10-28 17:31:19.531972,0.8083472968005884,0.7889880632326056,256.61935,400,0.001,OPPORTUNITY - 18 classes,True
45,2020-10-28 17:31:44.833894,0.7592551126381003,0.7384234863963867,256.09192,400,0.001,OPPORTUNITY - 18 classes,True
46,2020-10-28 17:32:10.550797,0.835508845663552,0.8220023658457899,255.69893,400,0.001,OPPORTUNITY - 18 classes,True
47,2020-10-28 17:32:36.822160,0.7553493722817503,0.7275190880739865,261.77704,400,0.001,OPPORTUNITY - 18 classes,True
48,2020-10-28 17:33:02.987457,0.8401862464813628,0.8250349499946231,257.976,400,0.001,OPPORTUNITY - 18 classes,True
49,2020-10-28 17:33:29.025148,0.7403308287725435,0.7146574900526939,258.01984,400,0.001,OPPORTUNITY - 18 classes,True
50,2020-10-28 17:33:55.098975,0.8492215427397753,0.83527260995806,255.13101,400,0.001,OPPORTUNITY - 18 classes,True
51,2020-10-28 17:34:20.482452,0.7819145878591283,0.7616302828261103,253.14882,400,0.001,OPPORTUNITY - 18 classes,True
52,2020-10-28 17:34:47.322309,0.8579423823767974,0.8444348854715561,252.53473,400,0.001,OPPORTUNITY - 18 classes,True
53,2020-10-28 17:35:13.382758,0.7555666180773501,0.7296053339068717,254.0636,400,0.001,OPPORTUNITY - 18 classes,True
54,2020-10-28 17:35:39.997861,0.8494540350496194,0.8284976879234326,256.3724,400,0.001,OPPORTUNITY - 18 classes,True
55,2020-10-28 17:36:06.252351,0.6542574282005283,0.6249274115496289,263.3586,400,0.001,OPPORTUNITY - 18 classes,True
56,2020-10-28 17:36:32.032253,0.8608124563636524,0.855038176147973,257.0204,400,0.001,OPPORTUNITY - 18 classes,True
57,2020-10-28 17:36:58.683149,0.460055835663175,0.44488654694053126,263.89236,400,0.001,OPPORTUNITY - 18 classes,True
58,2020-10-28 17:37:25.040783,0.7903415860649879,0.7708785890956017,264.54514,400,0.001,OPPORTUNITY - 18 classes,True
59,2020-10-28 17:37:51.005856,0.5681329950014616,0.5236477040541994,271.27527,400,0.001,OPPORTUNITY - 18 classes,True
60,2020-10-28 17:38:17.288572,0.7548846255931644,0.7308742875578019,263.36343,400,0.001,OPPORTUNITY - 18 classes,True
61,2020-10-28 17:38:43.373829,0.7517109560344002,0.7162060436606087,268.8675,400,0.001,OPPORTUNITY - 18 classes,True
62,2020-10-28 17:39:09.256971,0.7375620155233721,0.7142273362727175,268.63678,400,0.001,OPPORTUNITY - 18 classes,True
63,2020-10-28 17:39:35.600132,0.7027974235209735,0.6612323905796322,263.5781,400,0.001,OPPORTUNITY - 18 classes,True
64,2020-10-28 17:40:01.489572,0.7557063204835274,0.7231745348962254,267.00302,400,0.001,OPPORTUNITY - 18 classes,True
65,2020-10-28 17:40:27.088070,0.8046804787764434,0.7870523712227121,258.49228,400,0.001,OPPORTUNITY - 18 classes,True
66,2020-10-28 17:40:53.400444,0.7797532322579195,0.7563608990214001,254.93376,400,0.001,OPPORTUNITY - 18 classes,True
67,2020-10-28 17:41:19.757330,0.8391381143245406,0.825981288310571,253.27066,400,0.001,OPPORTUNITY - 18 classes,True
68,2020-10-28 17:41:46.278516,0.766750322396194,0.7426820088181525,254.26015,400,0.001,OPPORTUNITY - 18 classes,True
69,2020-10-28 17:42:11.964518,0.8461147087122602,0.8323905796322185,251.47937,400,0.001,OPPORTUNITY - 18 classes,True
70,2020-10-28 17:42:37.739605,0.7903402134206315,0.7727282503495,255.02621,400,0.001,OPPORTUNITY - 18 classes,True
71,2020-10-28 17:43:03.681064,0.8425132246959177,0.8307775029573072,251.02145,400,0.001,OPPORTUNITY - 18 classes,True
72,2020-10-28 17:43:29.266170,0.841677938410813,0.8289708570814066,248.0999,400,0.001,OPPORTUNITY - 18 classes,True
73,2020-10-28 17:43:55.701601,0.8528545870819171,0.8418324551026992,247.40344,400,0.001,OPPORTUNITY - 18 classes,True
74,2020-10-28 17:44:21.495507,0.838888765574774,0.8253790730186041,247.39488,400,0.001,OPPORTUNITY - 18 classes,True
75,2020-10-28 17:44:47.804478,0.8438521610865816,0.831852887407248,247.40105,400,0.001,OPPORTUNITY - 18 classes,True
76,2020-10-28 17:45:14.317408,0.7845462263250641,0.7634154210130122,251.12192,400,0.001,OPPORTUNITY - 18 classes,True
77,2020-10-28 17:45:41.210976,0.84885285429964,0.8349069792450801,248.93233,400,0.001,OPPORTUNITY - 18 classes,True
78,2020-10-28 17:46:06.903967,0.7855676072929382,0.7644262823959566,253.58142,400,0.001,OPPORTUNITY - 18 classes,True
79,2020-10-28 17:46:32.904231,0.8678490024209397,0.856672760511883,250.6982,400,0.001,OPPORTUNITY - 18 classes,True
80,2020-10-28 17:46:59.464837,0.7516980555496297,0.7273040111839982,255.20003,400,0.001,OPPORTUNITY - 18 classes,True
81,2020-10-28 17:47:25.734149,0.8496651287586405,0.8355737176040434,254.14761,400,0.001,OPPORTUNITY - 18 classes,True
82,2020-10-28 17:47:52.212097,0.7588145226316109,0.7370900096784601,252.20715,400,0.001,OPPORTUNITY - 18 classes,True
83,2020-10-28 17:48:18.527019,0.8506052380090839,0.8381331325949026,249.03603,400,0.001,OPPORTUNITY - 18 classes,True
84,2020-10-28 17:48:44.897115,0.7979416651909741,0.77436283471341,250.61267,400,0.001,OPPORTUNITY - 18 classes,True
85,2020-10-28 17:49:10.697249,0.8205225005958307,0.8029895687708356,255.75844,400,0.001,OPPORTUNITY - 18 classes,True
86,2020-10-28 17:49:37.020481,0.8316819095085195,0.8144961823852027,249.99522,400,0.001,OPPORTUNITY - 18 classes,True
87,2020-10-28 17:50:03.433007,0.8279158591512115,0.8099150446284547,251.94122,400,0.001,OPPORTUNITY - 18 classes,True
88,2020-10-28 17:50:29.402565,0.8342739271918367,0.8201742122808904,248.59262,400,0.001,OPPORTUNITY - 18 classes,True
89,2020-10-28 17:50:55.632553,0.7732061004600399,0.7478223464888698,252.87769,400,0.001,OPPORTUNITY - 18 classes,True
90,2020-10-28 17:51:21.610140,0.8458678731262207,0.8299602107753522,252.94417,400,0.001,OPPORTUNITY - 18 classes,True
91,2020-10-28 17:51:48.564218,0.7321005413435953,0.7045703839122486,259.28427,400,0.001,OPPORTUNITY - 18 classes,True
92,2020-10-28 17:52:14.631468,0.8475327414279759,0.8321970104312292,259.72488,400,0.001,OPPORTUNITY - 18 classes,True
93,2020-10-28 17:52:40.585245,0.5918936296521128,0.5472416388859017,262.74448,400,0.001,OPPORTUNITY - 18 classes,True
94,2020-10-28 17:53:06.452113,0.7876016334909871,0.7801699107430906,277.99866,400,0.001,OPPORTUNITY - 18 classes,True
95,2020-10-28 17:53:31.552443,0.4572286429062283,0.4468437466394236,268.35645,400,0.001,OPPORTUNITY - 18 classes,True
96,2020-10-28 17:53:58.045928,0.6663613891552864,0.6148403054091838,311.10266,400,0.001,OPPORTUNITY - 18 classes,True
97,2020-10-28 17:54:24.113823,0.6109771515421213,0.5749220346273793,272.34402,400,0.001,OPPORTUNITY - 18 classes,True
98,2020-10-28 17:54:50.021206,0.6601380440521429,0.6054199376277019,287.99417,400,0.001,OPPORTUNITY - 18 classes,True
99,2020-10-28 17:55:16.314669,0.637834326143062,0.5954188622432519,278.8342,400,0.001,OPPORTUNITY - 18 classes,True
100,2020-10-28 17:55:42.519071,0.7423578998542303,0.7114098290138725,270.3842,400,0.001,OPPORTUNITY - 18 classes,True
101,2020-10-28 17:56:08.444421,0.6593678679758596,0.6219378427787934,268.1726,400,0.001,OPPORTUNITY - 18 classes,True
102,2020-10-28 17:56:34.486027,0.7654552112713704,0.7459296698569738,257.8773,400,0.001,OPPORTUNITY - 18 classes,True
103,2020-10-28 17:57:00.332271,0.7756628583040305,0.7515861920636627,255.70848,400,0.001,OPPORTUNITY - 18 classes,True
104,2020-10-28 17:57:26.596680,0.7896339988136092,0.7709431121625981,254.5087,400,0.001,OPPORTUNITY - 18 classes,True
105,2020-10-28 17:57:53.276547,0.8163960503798974,0.7973975696311432,255.01672,400,0.001,OPPORTUNITY - 18 classes,True
106,2020-10-28 17:58:19.121810,0.6758292730111547,0.6534466071620605,257.74612,400,0.001,OPPORTUNITY - 18 classes,True
107,2020-10-28 17:58:44.782881,0.8360785870399535,0.8240025809226799,252.02747,400,0.001,OPPORTUNITY - 18 classes,True
108,2020-10-28 17:59:10.778535,0.7322509585788424,0.7145499516076997,249.71419,400,0.001,OPPORTUNITY - 18 classes,True
109,2020-10-28 17:59:36.445473,0.8374836643445348,0.8255511345305947,248.35805,400,0.001,OPPORTUNITY - 18 classes,True
110,2020-10-28 18:00:02.348102,0.7784153624113654,0.7615657597591139,249.14594,400,0.001,OPPORTUNITY - 18 classes,True
111,2020-10-28 18:00:28.839887,0.8468925697110665,0.8330573179911819,249.68321,400,0.001,OPPORTUNITY - 18 classes,True
112,2020-10-28 18:00:54.724152,0.6880794096907094,0.6677707280352726,254.58281,400,0.001,OPPORTUNITY - 18 classes,True
113,2020-10-28 18:01:20.885445,0.8221647694200629,0.8099150446284547,247.59753,400,0.001,OPPORTUNITY - 18 classes,True
114,2020-10-28 18:01:46.958019,0.80453148602195,0.7905796322185181,245.93677,400,0.001,OPPORTUNITY - 18 classes,True
115,2020-10-28 18:02:12.909776,0.8527197466566534,0.8426282395956555,245.69081,400,0.001,OPPORTUNITY - 18 classes,True
116,2020-10-28 18:02:38.728810,0.7883704841179017,0.7728572964834929,245.79907,400,0.001,OPPORTUNITY - 18 classes,True
117,2020-10-28 18:03:04.670445,0.8608870178657358,0.8503925153242284,246.1572,400,0.001,OPPORTUNITY - 18 classes,True
118,2020-10-28 18:03:29.978322,0.7531339257223054,0.7312184105817829,249.02034,400,0.001,OPPORTUNITY - 18 classes,True
119,2020-10-28 18:03:56.522696,0.8343287533697756,0.8120658135283364,255.63133,400,0.001,OPPORTUNITY - 18 classes,True
0,2020-10-28 18:20:56.344879,0.7505987119843867,0.7199698892354016,260.33044,400,0.001,OPPORTUNITY - 18 classes,True
1,2020-10-28 18:21:21.118573,0.8313706567108861,0.8127325518872998,256.12415,400,0.001,OPPORTUNITY - 18 classes,True
2,2020-10-28 18:21:46.141007,0.7876310273624818,0.7696096354446714,250.02643,400,0.001,OPPORTUNITY - 18 classes,True
3,2020-10-28 18:22:10.985962,0.8254536231586527,0.8080438756855576,249.59953,400,0.001,OPPORTUNITY - 18 classes,True
4,2020-10-28 18:22:36.381179,0.8095033346615922,0.792945478008388,249.70537,400,0.001,OPPORTUNITY - 18 classes,True
5,2020-10-28 18:23:01.539919,0.7903803188609032,0.7693515431766856,255.46822,400,0.001,OPPORTUNITY - 18 classes,True
6,2020-10-28 18:23:26.607117,0.837028273098762,0.8246478115926443,248.30017,400,0.001,OPPORTUNITY - 18 classes,True
7,2020-10-28 18:23:51.355391,0.817414075825523,0.8015700612969137,248.10722,400,0.001,OPPORTUNITY - 18 classes,True
8,2020-10-28 18:24:16.779723,0.8496761717140077,0.8368426712549737,248.09222,400,0.001,OPPORTUNITY - 18 classes,True
9,2020-10-28 18:24:42.609303,0.8132292417302609,0.7966232928271857,250.34306,400,0.001,OPPORTUNITY - 18 classes,True
10,2020-10-28 18:25:08.632273,0.852618353474157,0.8406065168297666,246.54947,400,0.001,OPPORTUNITY - 18 classes,True
11,2020-10-28 18:25:34.258961,0.8375493658309154,0.8254866114635983,245.82726,400,0.001,OPPORTUNITY - 18 classes,True
12,2020-10-28 18:26:00.056042,0.8513166456541492,0.8393590708678352,244.9277,400,0.001,OPPORTUNITY - 18 classes,True
13,2020-10-28 18:26:25.862183,0.8423985886905321,0.8313367028712765,246.12247,400,0.001,OPPORTUNITY - 18 classes,True
14,2020-10-28 18:26:51.682530,0.8262426426432075,0.8104312291644263,245.25723,400,0.001,OPPORTUNITY - 18 classes,True
15,2020-10-28 18:27:18.259967,0.8681673056051429,0.8592751908807399,244.90668,400,0.001,OPPORTUNITY - 18 classes,True
16,2020-10-28 18:27:44.296525,0.7672156026129805,0.7478868695558663,246.17012,400,0.001,OPPORTUNITY - 18 classes,True
17,2020-10-28 18:28:09.774386,0.8622880347962759,0.8525432842241101,247.35913,400,0.001,OPPORTUNITY - 18 classes,True
18,2020-10-28 18:28:36.044764,0.7612544926730729,0.7421013012151845,245.94737,400,0.001,OPPORTUNITY - 18 classes,True
19,2020-10-28 18:29:02.038388,0.8720888987974231,0.8625228519195612,245.19756,400,0.001,OPPORTUNITY - 18 classes,True
20,2020-10-28 18:29:28.022237,0.773068794190606,0.7543606839445102,245.8916,400,0.001,OPPORTUNITY - 18 classes,True
21,2020-10-28 18:29:54.377927,0.8668319245193918,0.8506290999032154,248.6619,400,0.001,OPPORTUNITY - 18 classes,True
22,2020-10-28 18:30:19.910783,0.6917216294587129,0.6702010968921389,258.8514,400,0.001,OPPORTUNITY - 18 classes,True
23,2020-10-28 18:30:45.612508,0.8316250534231182,0.818109474137004,253.22672,400,0.001,OPPORTUNITY - 18 classes,True
24,2020-10-28 18:31:11.959788,0.802862032052122,0.785654371437789,250.21933,400,0.001,OPPORTUNITY - 18 classes,True
25,2020-10-28 18:31:38.422415,0.850345326813886,0.8363695020969997,247.6432,400,0.001,OPPORTUNITY - 18 classes,True
26,2020-10-28 18:32:04.683443,0.8052760115234195,0.7894397247015809,248.35507,400,0.001,OPPORTUNITY - 18 classes,True
27,2020-10-28 18:32:30.344465,0.8545967585348159,0.8410151629207442,247.19016,400,0.001,OPPORTUNITY - 18 classes,True
28,2020-10-28 18:32:56.054479,0.8158347598109029,0.8006667383589633,250.29666,400,0.001,OPPORTUNITY - 18 classes,True
29,2020-10-28 18:33:21.666735,0.855357525608722,0.8428218087966448,252.52562,400,0.001,OPPORTUNITY - 18 classes,True
30,2020-10-28 18:33:47.631970,0.751593184389237,0.7276051188299817,249.98218,400,0.001,OPPORTUNITY - 18 classes,True
31,2020-10-28 18:34:13.645388,0.8622884171835447,0.8508871921712012,258.03415,400,0.001,OPPORTUNITY - 18 classes,True
32,2020-10-28 18:34:39.959301,0.247822457645309,0.31035595225293044,266.01413,400,0.001,OPPORTUNITY - 18 classes,True
33,2020-10-28 18:35:06.596738,0.7989098232936166,0.7842133562748682,266.91586,400,0.001,OPPORTUNITY - 18 classes,True
